ID	new_Prepositions_filtered	Imperfective lemma	Perfective lemma	group	Transit/Obj	arg_0	arg_1	arg_2	Examples: !Argument	comments: ?Complement *Collocation/Idiom	Distractors	Verb features
1442	в* из? с? на? к?	приносить	принести		HEAD:Noun + Case:Accusative + Dependency_Type:obj					*в жертву ?на подносе, ?на праздник		
1610	к!	пририсовывать	пририсовать		HEAD:Noun + Case:Accusative + Dependency_Type:obj	HEAD:Noun + Case:Dative / HEAD:Preposition + Base:к + Gov_Case:Dative						
2362	к!	присоединять	присоединить		HEAD:Noun + Case:Accusative + Dependency_Type:obj	HEAD:Preposition + Base:к + Gov_Case:Dative						
2358	к!	присоединяться	присоединиться		—	HEAD:Preposition + Base:к + Gov_Case:Dative						
1443	к!	пристегивать	пристегнуть		HEAD:Noun + Case:Accusative + Dependency_Type:obj	HEAD:Preposition + Base:к + Gov_Case:Dative						
2412	к!	приступать	приступить		—	HEAD:Preposition + Base:к + Gov_Case:Dative			он приступил к делу			
2362		присуждать	присудить		HEAD:Noun + Case:Accusative + Dependency_Type:obj	HEAD:Noun + Case:Dative			присудить вору наказание			
		присутствовать		ГДЕ	—	HEAD:Preposition + Base:в + Gov_Case:Locative	HEAD:Preposition + Base:на + Gov_Case:Locative					
1444	по! на? в? к?	присылать	прислать		HEAD:Noun + Case:Accusative + Dependency_Type:obj	HEAD:Preposition + Base:по + Gov_Case:Dative						
2111	к!	приучать	приучить		HEAD:Noun + Case:Accusative + Dependency_Type:obj	HEAD:Preposition + Base:к + Gov_Case:Dative						
2111	к!	приучаться	приучиться		—	HEAD:Preposition + Base:к + Gov_Case:Dative						
1445	в? к? на? с?	приходить	прийти		—							
1446		приходиться	прийтись		—	HEAD:Preposition + Base:по + Gov_Case:Dative	HEAD:Preposition + Base:в + Gov_Case:Accusative	HEAD:Preposition + Base:с + Gov_Case:Instrumental / HEAD:Preposition + Base:на + Gov_Case:Accusative / HEAD:Preposition + Base:около + Gov_Case:Genitive				
1447		приходовать	заприходовать		HEAD:Noun + Case:Accusative + Dependency_Type:obj							
1448		приходовать	оприходовать		HEAD:Noun + Case:Accusative + Dependency_Type:obj							
1449	в?	пробивать	пробить		HEAD:Noun + Case:Accusative + Dependency_Type:obj							
1450	на*	пробовать	испробовать		HEAD:Noun + Case:Accusative + Dependency_Type:obj							
1451	на*	пробовать	попробовать		HEAD:Noun + Case:Accusative + Dependency_Type:obj							
1452	на*	проверять	проверить		HEAD:Noun + Case:Accusative + Dependency_Type:obj							
1453	в? на? с? по? за*	проводить	провести		HEAD:Noun + Case:Accusative + Dependency_Type:obj					?в постели, *в жизнь		
1454		провоцировать	спровоцировать		HEAD:Noun + Case:Accusative + Dependency_Type:obj							
1455	про* сквозь*	проговаривать	проговорить		HEAD:Noun + Case:Accusative + Dependency_Type:obj							
1456		прогонять	прогнать		HEAD:Noun + Case:Accusative + Dependency_Type:obj							
1457	на!	программировать	запрограммировать			HEAD:Preposition + Base:на + Gov_Case:Locative						
1458	через? в? на! за!	продавать	продать		HEAD:Noun + Case:Accusative + Dependency_Type:obj		HEAD:Preposition + Base:за + Gov_Case:Accusative	HEAD:Preposition + Base:на + Gov_Case:Locative				
1459		продолжать	продолжить		HEAD:Noun + Case:Accusative + Dependency_Type:obj							
1460		проектировать	запроектировать		HEAD:Noun + Case:Accusative + Dependency_Type:obj							
1461		проектировать	спроектировать		HEAD:Noun + Case:Accusative + Dependency_Type:obj							
1462		проецировать	спроецировать		HEAD:Noun + Case:Accusative + Dependency_Type:obj							
1463	около? по* с? на? у?	проживать	прожить		HEAD:Noun + Case:Accusative + Dependency_Type:obj					*проживать по адресу		
1464	на* в?	производить	произвести		HEAD:Noun + Case:Accusative + Dependency_Type:obj					*производить на свет		
1465	про*	произносить	произнести		HEAD:Noun + Case:Accusative + Dependency_Type:obj					*произносить про себя		
2363	в? с? из*	происходить	произойти		—	HEAD:Preposition + Base:от + Gov_Case:Genitive	HEAD:Preposition + Base:с + Gov_Case:Instrumental			*происходить из рода		
1467		проказить	напроказить		—							
1468		проказничать	напроказничать		—							
1469	без* в? из*	пропадать	пропасть		—					*пропадать без вести, *пропадать из виду		
1470		пророчить	напророчить		HEAD:Noun + Case:Accusative + Dependency_Type:obj							
1471		просвещать	просветить		HEAD:Noun + Case:Accusative + Dependency_Type:obj							
1472	в? о! за!	просить	попросить		HEAD:Noun + Case:Accusative + Dependency_Type:obj	HEAD:Preposition + Base:о + Gov_Case:Locative	HEAD:Preposition + Base:за + Gov_Case:Accusative					
1473	в? на! к!	проситься	попроситься		—	HEAD:Preposition + Base:на + Gov_Case:Accusative	HEAD:Preposition + Base:к + Gov_Case:Dative					
1474		простеть	попростеть		—							
1475	с? в? от! среди?	просыпаться	проснуться		—	HEAD:Preposition + Base:от + Gov_Case:Genitive				?с утра, ?с мыслью		
1475		просыпаться	просыпаться	DOUBLE-ASP	—							
1476		протестовать	опротестовать		HEAD:Noun + Case:Accusative + Dependency_Type:obj	HEAD:Preposition + Base:против + Gov_Case:Genitive						
1477		противиться	воспротивиться		—	HEAD:Noun + Case:Dative						
1478		протоколировать	запротоколировать		HEAD:Noun + Case:Accusative + Dependency_Type:obj							
1479	к! в? через?	протянуть	протягивать		HEAD:Noun + Case:Accusative + Dependency_Type:obj	HEAD:Preposition + Base:к + Gov_Case:Dative						
1480		профилировать	спрофилировать		HEAD:Noun + Case:Accusative + Dependency_Type:obj							
1481	в? по? под? сквозь? на?	проходить	пройти		HEAD:Noun + Case:Accusative + Dependency_Type:obj							
1482	за!	прощать	простить		HEAD:Noun + Case:Accusative + Dependency_Type:obj	HEAD:Noun + Case:Dative / HEAD:Preposition + Base:за + Gov_Case:Accusative			простил ей за грубость			
1483	за!	прощать	простить		HEAD:Noun + Case:Accusative + Dependency_Type:obj	HEAD:Noun + Case:Dative / HEAD:Preposition + Base:за + Gov_Case:Accusative			простил ей обиду			
1484		прощупывать	прощупать		HEAD:Noun + Case:Accusative + Dependency_Type:obj							
1485		проявлять	проявить		HEAD:Noun + Case:Accusative + Dependency_Type:obj	HEAD:Preposition + Base:в + Gov_Case:Locative	HEAD:Preposition + Base:к + Gov_Case:Dative	HEAD:Preposition + Base:при + Gov_Case:Locative / HEAD:Preposition + Base:по + Gov_Case:Dative				
1486		прудить	запрудить		HEAD:Noun + Case:Accusative + Dependency_Type:obj							
1487		пружинить	напружинить		—							
1488		пружиниться	напружиниться		—							
1489	с! на! в? по? через?	прыгать	прыгнуть		—	HEAD:Preposition + Base:с + Gov_Case:Genitive	HEAD:Preposition + Base:на + Gov_Case:Accusative			?с парашютом, !с вышки, ?на полу, ?на стол		
1490		прыскать	напрыскать		HEAD:Noun + Case:Accusative + Dependency_Type:obj		HEAD:Preposition + Base:на + Gov_Case:Accusative	HEAD:Noun + Case:Instrumental				
1491		прыскаться	опрыскаться		—			HEAD:Noun + Case:Instrumental				
1492		прыщаветь	опрыщаветь		—							
1493		прясть	выпрясть		HEAD:Noun + Case:Accusative + Dependency_Type:obj							
1494		прясть	спрясть		HEAD:Noun + Case:Accusative + Dependency_Type:obj							
1495	в? от! за? под?	прятать	спрятать	где / куда	HEAD:Noun + Case:Accusative + Dependency_Type:obj	HEAD:Preposition + Base:от + Gov_Case:Genitive	HEAD:Preposition + Base:в + Gov_Case:Locative / HEAD:Preposition + Base:в + Gov_Case:Accusative / HEAD:Preposition + Base:за + Gov_Case:Instrumental / HEAD:Preposition + Base:за + Gov_Case:Accusative		! от врага в лесу	? под стол / ? под столом		
1496	в? от! за? у?	прятаться	спрятаться	где / куда	—	HEAD:Preposition + Base:от + Gov_Case:Genitive	HEAD:Preposition + Base:в + Gov_Case:Locative / HEAD:Preposition + Base:в + Gov_Case:Accusative / HEAD:Preposition + Base:за + Gov_Case:Instrumental / HEAD:Preposition + Base:за + Gov_Case:Accusative		! в лесу // ! в угол // ! за спину // ! за спиной	где / куда		
1497		псоветь	опсоветь		—							
1498	в! на!	публиковать	опубликовать		HEAD:Noun + Case:Accusative + Dependency_Type:obj	HEAD:Preposition + Base:в + Gov_Case:Locative	HEAD:Preposition + Base:на + Gov_Case:Locative					
1499	до*	пугать	испугать		HEAD:Noun + Case:Accusative + Dependency_Type:obj			HEAD:Noun + Case:Instrumental				
1500	до*	пугать	напугать		HEAD:Noun + Case:Accusative + Dependency_Type:obj			HEAD:Noun + Case:Instrumental				
1501	за!	пугаться	испугаться		—	HEAD:Preposition + Base:за + Gov_Case:Accusative						
1502		пугаться	напугаться		—							
1503		пудрить	напудрить		HEAD:Noun + Case:Accusative + Dependency_Type:obj							
1504		пудриться	напудриться		—							
1505		пудриться	попудриться		—							
1506		пузыриться	вспузыриться		—							
1507	к! на! в? из!	пускать	пустить		HEAD:Noun + Case:Accusative + Dependency_Type:obj	HEAD:Preposition + Base:к + Gov_Case:Dative	HEAD:Preposition + Base:на + Gov_Case:Accusative	HEAD:Preposition + Base:из + Gov_Case:Genitive				
1508		пустеть	опустеть		—							
1509	с!	путать	впутать		HEAD:Noun + Case:Accusative + Dependency_Type:obj	HEAD:Preposition + Base:с + Gov_Case:Instrumental						
1510	с!	путать	запутать		HEAD:Noun + Case:Accusative + Dependency_Type:obj	HEAD:Preposition + Base:с + Gov_Case:Instrumental						
1511	с!	путать	перепутать		HEAD:Noun + Case:Accusative + Dependency_Type:obj	HEAD:Preposition + Base:с + Gov_Case:Instrumental						
1512	с!	путать	спутать		HEAD:Noun + Case:Accusative + Dependency_Type:obj	HEAD:Preposition + Base:с + Gov_Case:Instrumental						
1513	под* у? в!	путаться	впутаться		—	HEAD:Preposition + Base:в + Gov_Case:Locative / HEAD:Preposition + Base:в + Gov_Case:Accusative			! в словах // ! в чужие проблемы	*путаться под ногами !в словах, !в проблемы		
